family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
sigma0,spatial,3.0,150,0.005787133506179856,0.002447165198127677,0.009890377847578628,0.000565678303985009,0.005821113941641009,0.19753581526754993,22800.0,22800.0,22800.0,0.27140451342665983,3.0,1.0,0.94,0.05333333333333334,0.7058823529411765,0.09917355371900827,0.9466666666666667,0.04444444444444444
sigma0,spatial,4.0,150,0.003627724172346377,0.0015130881804212666,0.006548010844597791,0.0005582443309830772,0.00445683119404393,0.15452553624047172,25600.0,25600.0,25600.0,0.27203611282000567,4.0,1.0,0.9666666666666667,0.04666666666666667,0.8235294117647058,0.08832807570977919,0.9533333333333334,0.027777777777777773
sigma0,spatial,6.0,150,0.003312277628249695,0.0012706602389800687,0.006244178599622535,0.0005347199571424932,0.0042461462622796755,0.15452969612539824,31200.0,31200.0,31200.0,0.27817238441337394,6.0,1.0,0.9733333333333334,0.03222222222222222,0.8529411764705882,0.06209850107066381,0.967777777777778,0.024444444444444442
sigma0,spatial,8.0,150,0.0030274865805062267,0.0010074467081262388,0.005794949381106107,0.000531703963507095,0.0032865241543451164,0.1456902004196423,36800.0,36800.0,36800.0,0.2869155915066707,8.0,1.0,0.98,0.025833333333333333,0.9117647058823529,0.05024311183144246,0.9741666666666666,0.015555555555555553
sigma0,spatial,12.0,150,0.0010670800171315457,0.0008331606589110427,0.001327193846515703,0.0005313736800112573,0.0032684250748018008,0.008283588708168588,48000.0,48000.0,48000.0,0.2625597300399992,12.0,1.0,1.0,0.01888888888888889,1.0,0.03707742639040349,0.981111111111111,0.0
sigma0,physics,0.02,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.05,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.1,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.15,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.2,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
