family,target,policy,param,n,err_rel_tol_mean,err_lo,err_hi,err_median,success_rate,cost_mean,cost_frac_fine,wall_mean,n_refined_mean,precision,recall,false_safe_rate,n_necessary
A,peak_current,uncertainty,0.030000000000000006,120,3.405401468064451e-06,2.8586412431261434e-06,3.999558955676432e-06,2.22508186302163e-06,1.0,59314.13333333333,0.8196700490671203,0.9932782367502113,2.15,0.3953488372093023,1.0,0.0,102
A,peak_current,uncertainty,0.04000000000000001,120,3.072439311946658e-06,2.548462547050356e-06,3.608894573370008e-06,1.773089049551164e-06,1.0,55101.1,0.7560569441485085,0.9222815933252605,1.8916666666666666,0.44933920704845814,1.0,0.0,102
A,peak_current,uncertainty,0.05000000000000001,120,3.0590341620088493e-06,2.526419779742459e-06,3.593558885798739e-06,1.7876804069460588e-06,1.0,54211.3,0.7434110838572626,0.9068198246502409,1.8166666666666667,0.46788990825688076,1.0,0.0,102
A,peak_current,uncertainty,0.06000000000000001,120,2.9217362266383937e-06,2.3239377226670665e-06,3.4547607892270687e-06,1.610688424184323e-06,1.0,52591.075,0.7221657445841113,0.8776463159835657,1.725,0.4927536231884058,1.0,0.0,102
A,peak_current,uncertainty,0.07,120,2.987154783530101e-06,2.3807192278001805e-06,3.51181652285241e-06,1.7194201738610738e-06,1.0,51612.38333333333,0.7065581715003761,0.8597863305169084,1.6916666666666667,0.5024630541871922,1.0,0.0,102
A,peak_current,uncertainty,0.08,120,2.959224821345965e-06,2.3537455401587454e-06,3.488287864695236e-06,1.6551662624802851e-06,1.0,50142.166666666664,0.6825039627689106,0.8354736101085716,1.6166666666666667,0.5257731958762887,1.0,0.0,102
A,peak_current,uncertainty,0.09000000000000001,120,2.9911695106688346e-06,2.366948456928328e-06,3.5072394905477927e-06,1.7194201738610738e-06,1.0,49604.96666666667,0.6750813939224022,0.825854081833586,1.5833333333333333,0.5368421052631579,1.0,0.0,102
A,peak_current,uncertainty,0.1,120,2.9186646030325486e-06,2.341171435293719e-06,3.4301587874530054e-06,1.638210773111061e-06,1.0,48649.40833333333,0.6594649882280699,0.8098581460169043,1.55,0.5483870967741935,1.0,0.0,102
A,peak_current,uncertainty,0.15,120,0.00974648755457266,2.436785530686291e-06,0.029234088750683628,1.5775288523074753e-06,0.9916666666666667,46989.84166666667,0.6352879893979998,0.7791576784836555,1.45,0.5804597701149425,0.9901960784313726,0.0,102
A,peak_current,uncertainty,0.19999999999999998,120,0.028569700008562314,2.54618158247052e-06,0.061738981154816255,1.5314256100887498e-06,0.975,45396.525,0.6124114695671672,0.7507429519420838,1.3833333333333333,0.5963855421686747,0.9705882352941176,0.0,102
