family,policy,param,n,err_rel_tol_mean,err_lo,err_hi,success_rate,cost_frac_fine,wall_mean,false_safe_rate
block,uncertainty_per_cost,0.0,360,0.00026303040158118804,0.00014554026634218747,0.00040180280311593263,1.0,1.0605724256660065,7.415722012591777,0.0
block,uncertainty_per_cost,1e-07,360,0.014950230666156738,0.0019379447561181857,0.031175868053840924,0.9916666666666667,0.8432693951328929,5.0504288059304905,0.0
block,uncertainty_per_cost,3e-07,360,1.9900932476397126,1.564713858419196,2.415153717230725,0.775,0.42678228670634755,2.8336860434722135,0.025974025974025976
block,uncertainty_per_cost,1e-06,360,2.68993661953866,2.215073514931142,3.1341983050790483,0.6166666666666667,0.22214947254755865,1.2660245544527142,0.09090909090909091
block,uncertainty_per_cost,3e-06,360,3.6128864432087484,3.1085563030480925,4.11625905933241,0.44722222222222224,0.11775739071690859,0.756097170302726,0.5541125541125541
block,uncertainty_per_cost,1e-05,360,4.1671254043218084,3.6139266954490847,4.648971445843937,0.37222222222222223,0.07044919930120143,0.40671310296385044,0.9523809523809523
block,uncertainty_per_cost,3e-05,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.0620613998265354,0.3261217720083449,1.0
block,uncertainty_per_cost,0.0001,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,uncertainty_per_cost,0.0003,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,uncertainty_per_cost,0.001,360,5.711952464847106,3.9604728731446577,8.775084676985415,0.35833333333333334,0.06057242566600668,0.32221213162779855,1.0
block,fullstate_voc,0.0,360,2.731539442774512,2.1988845583484236,3.273329616696913,0.7138888888888889,0.4623996688043796,5.540013782002805,0.0
block,fullstate_voc,1e-07,360,2.741226861964868,2.203862165730299,3.2819252885807257,0.7083333333333334,0.41667415098143185,4.809888278669446,0.0
block,fullstate_voc,3e-07,360,2.7610774101344644,2.2296028559391963,3.3055071899828414,0.7,0.3536194824219686,3.699875565697251,0.0
block,fullstate_voc,1e-06,360,2.7879669366169058,2.2469079982670443,3.316832592507672,0.6972222222222222,0.28324332259797047,2.4773802377944167,0.0
block,fullstate_voc,3e-06,360,2.804359598217635,2.2565188604233968,3.3291298002087646,0.6888888888888889,0.23817253313786374,1.609315339158315,0.0
block,fullstate_voc,1e-05,360,2.804359598613313,2.256518860536046,3.329129800790624,0.6888888888888889,0.23686464763395862,1.607295758391663,0.0
block,fullstate_voc,3e-05,360,2.8073570545943247,2.2585053166328866,3.331573343708696,0.6888888888888889,0.2279770192554147,1.5815643797194752,0.0
block,fullstate_voc,0.0001,360,5.212667630593621,3.4646639510019974,8.331298884595606,0.5277777777777778,0.1527422539373305,0.4466869540666873,0.30303030303030304
block,fullstate_voc,0.0003,360,5.357139932372717,3.626782523639354,8.44667478729145,0.4666666666666667,0.12158133295791372,0.3994955658222554,0.3246753246753247
block,fullstate_voc,0.001,360,5.690717567474803,3.934260871028928,8.736987943276503,0.3638888888888889,0.08524525487287832,0.3561958449278387,0.6320346320346321
block,voc,0.0,360,0.09787838572249195,0.03978130725255634,0.18133170244053054,0.9777777777777777,0.7736987990266248,3.9677456783360663,0.017316017316017316
block,hybrid,0.0,360,2.766272568078664,2.261968232090693,3.2464680009195437,0.6416666666666667,0.2564917208805953,1.513271289388821,0.021645021645021644
block,voc,1e-07,360,0.10862582986699998,0.04855762368641564,0.19290141539577715,0.9722222222222222,0.7076530096307712,3.043904709233296,0.017316017316017316
