family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
opening_step,31003,vclamp_NaT,time_to_peak,medium,0.16000000000000014,1.6000000000000012,2786.0,0.04535206500077038,75775.0,1.2106224870003643,1.6400000000000006,,,,,,,,,,
opening_step,31003,vclamp_NaT,time_to_peak,hybrid,0.20050230985248785,2.005023098524878,2786.0,0.04641312304520397,75775.0,1.2106224870003643,1.2794976901475126,9.101437097009336,5.009407648850342,744711020.6681777,25.413055398657388,True,True,False,False,0.750435464615582,False
opening_step,31003,vclamp_NaT,time_to_peak,emulator,0.5902858895436409,5.902858895436408,0.0,0.0010610580444335937,75775.0,1.2106224870003643,0.8897141104563595,8.099145106429276,4.478931562792704,744711020.6681777,49.53444700966447,True,True,False,False,,
opening_step,31003,vclamp_NaT,time_to_peak,fine,0.0,0.0,75775.0,1.2106224870003643,75775.0,1.2106224870003643,1.4800000000000004,,,,,,,,,,
opening_step,31003,cclamp,mean_v,coarse,1.0452551495706857,0.6798046574061059,52458.0,1.759969186001399,1267105.0,20.28171794700029,,,,,,,,,,,
opening_step,31003,cclamp,mean_v,medium,0.2698479602748769,0.17550155123535577,103796.0,0.9230615839987877,1267105.0,20.28171794700029,-30.48178453247707,,,,,,,,,,
opening_step,31003,cclamp,mean_v,hybrid,0.06218603870349426,0.04044405689236257,103796.0,0.9241226420432213,1267105.0,20.28171794700029,-30.689446454048454,0.22667833142791857,5.704579445555771,744711020.6681777,1.3418274363156755,True,True,False,False,33.74625248999177,False
opening_step,31003,cclamp,mean_v,emulator,0.7057097149383154,0.45897382202694353,0.0,0.0010610580444335937,1267105.0,20.28171794700029,-30.045922777813633,1.320936195301325,4.732303395968699,744711020.6681777,9.19754805474078,True,True,False,False,,
opening_step,31003,cclamp,mean_v,fine,1.1139242083402223e-05,7.244650888714739e-06,1267105.0,20.28171794700029,1267105.0,20.28171794700029,-30.75163249275195,,,,,,,,,,
opening_step,31003,cclamp,min_isi,coarse,3.25,3.25,52458.0,1.759969186001399,1267105.0,20.28171794700029,,,,,,,,,,,
opening_step,31003,cclamp,min_isi,medium,0.75,0.75,103796.0,0.9230615839987877,1267105.0,20.28171794700029,8.449999999999989,,,,,,,,,,
opening_step,31003,cclamp,min_isi,hybrid,12.621524458099168,12.621524458099168,103796.0,0.9241226420432213,1267105.0,20.28171794700029,-3.4215244580991797,26.67578817994729,5.704579445555771,744711020.6681777,207.573899955081,True,True,False,False,33.74625248999177,False
opening_step,31003,cclamp,min_isi,emulator,40.92248752107041,40.92248752107041,0.0,0.0010610580444335937,1267105.0,20.28171794700029,50.1224875210704,32.850885940819516,4.732303395968699,744711020.6681777,283.27725225708315,True,True,False,False,,
